id	category	name	provided_by	knowledge_source
CHEMBL.COMPOUND:CHEMBL565612	biolink:ChemicalEntity	SOTRASTAURIN	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL569	biolink:ChemicalEntity	PROCAINE	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL57	biolink:ChemicalEntity	NEVIRAPINE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL572878	biolink:ChemicalEntity	TOZASERTIB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL57366	biolink:ChemicalEntity	1-[2-Amino-6-(2,6-dichloro-phenyl)-pyrido[2,3-d]pyrimidin-7-yl]-3-tert-butyl-urea	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL575448	biolink:ChemicalEntity	BMS-754807	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL578	biolink:ChemicalEntity	ENALAPRIL	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL587723	biolink:ChemicalEntity	AEE-788	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL592445	biolink:ChemicalEntity	GEDATOLISIB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL598797	biolink:ChemicalEntity	CUDC-101	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL6	biolink:ChemicalEntity	INDOMETHACIN	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL601719	biolink:ChemicalEntity	CRIZOTINIB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL603764	biolink:ChemicalEntity	ADENOSINE 5-MONOPHOSPHATE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL607707	biolink:ChemicalEntity	PELITINIB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL628	biolink:ChemicalEntity	PENTOXIFYLLINE	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL64925	biolink:ChemicalEntity	MG-132	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL65	biolink:ChemicalEntity	CAMPTOTHECIN	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL65567	biolink:ChemicalEntity	CREATININE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL70	biolink:ChemicalEntity	MORPHINE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL713	biolink:ChemicalEntity	ENTECAVIR	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL71595	biolink:ChemicalEntity	HYDROGEN PEROXIDE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL721	biolink:ChemicalEntity	ACROLEIN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL730	biolink:ChemicalEntity	NITROGLYCERIN	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL7724	biolink:ChemicalEntity	AG1295	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL79	biolink:ChemicalEntity	LIDOCAINE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL7917	biolink:ChemicalEntity	TYRPHOSTIN AG-1478	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL792	biolink:ChemicalEntity	URIC ACID	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL83	biolink:ChemicalEntity	TAMOXIFEN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL8320	biolink:ChemicalEntity	BENZOQUINONE	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL83527	biolink:ChemicalEntity	PTEROSTILBENE	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL84	biolink:ChemicalEntity	TOPOTECAN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL843	biolink:ChemicalEntity	ROSIGLITAZONE MALEATE	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL846	biolink:ChemicalEntity	CALCITRIOL	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL866	biolink:ChemicalEntity	MYCOPHENOLIC ACID	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL885	biolink:ChemicalEntity	EMTRICITABINE	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL9194	biolink:ChemicalEntity	ATRASENTAN	EGFR_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL92	biolink:ChemicalEntity	DOCETAXEL	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL939	biolink:ChemicalEntity	GEFITINIB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL941	biolink:ChemicalEntity	IMATINIB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL94657	biolink:ChemicalEntity	PATUPILONE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL9470	biolink:ChemicalEntity	SHIKONIN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL9732	biolink:ChemicalEntity	R-NICOTINE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL98350	biolink:ChemicalEntity	LY-294002	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL985	biolink:ChemicalEntity	UREA	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL99	biolink:ChemicalEntity	TRICHOSTATIN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL995	biolink:ChemicalEntity	LOSARTAN POTASSIUM	EGFR_direct_ara-arax.json	
CHEMBL.TARGET:CHEMBL1075084	biolink:ChemicalEntity	Transcription factor AP-1	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL1293202	biolink:ChemicalEntity	Phospholipase C	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL1855	biolink:ChemicalEntity	Gonadotropin-releasing hormone receptor	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2034	biolink:ChemicalEntity	Glucocorticoid receptor	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2095189	biolink:ChemicalEntity	Platelet-derived growth factor receptor	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2095191	biolink:ChemicalEntity	Casein kinase II	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2097167	biolink:ChemicalEntity	Adenylate cyclase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2363049	biolink:ChemicalEntity	Epidermal growth factor receptor	EGFR_direct_ara-arax.json	
CHEMBL.TARGET:CHEMBL2363054	biolink:ChemicalEntity	Glycoproteins	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2363058	biolink:ChemicalEntity	Iron	EGFR_direct_ara-arax.json	
CHEMBL.TARGET:CHEMBL2364709	biolink:ChemicalEntity	Fibrinogen	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2366410	biolink:ChemicalEntity	Carboxylesterase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2366475	biolink:ChemicalEntity	Glutathione S-transferase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL2559	biolink:ChemicalEntity	Dipeptidyl peptidase IV	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL301	biolink:ChemicalEntity	Cyclin-dependent kinase 2	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3217394	biolink:ChemicalEntity	Insulin-like growth factor I	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3308955	biolink:ChemicalEntity	Succinate dehydrogenase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL345	biolink:ChemicalEntity	Nucleic Acid	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL354	biolink:ChemicalEntity	Escherichia coli	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3559	biolink:ChemicalEntity	Steryl-sulfatase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3580496	biolink:ChemicalEntity	Interleukin-1 alpha	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3588728	biolink:ChemicalEntity	TNF receptor-associated factor 6	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL360	biolink:ChemicalEntity	Mycobacterium tuberculosis	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3638340	biolink:ChemicalEntity	Cyclin-dependent kinase 4	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3758070	biolink:ChemicalEntity	Cyclin-dependent kinase inhibitor 1B	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL3776	biolink:ChemicalEntity	Caspase-8	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL4098	biolink:ChemicalEntity	Cathepsin S	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL4106132	biolink:ChemicalEntity	PI3K p110 alpha/p85 alpha	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL4287	biolink:ChemicalEntity	Atrial natriuretic factor	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL5255	biolink:ChemicalEntity	Toll-like receptor 4	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL5340	biolink:ChemicalEntity	Diphtheria toxin	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL5479	biolink:ChemicalEntity	Hepatocyte growth factor	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL5632	biolink:ChemicalEntity	Caspase-3	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL5714	biolink:ChemicalEntity	Tumor necrosis factor ligand superfamily member 6	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL5957	biolink:ChemicalEntity	5'-nucleotidase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL6051	biolink:ChemicalEntity	Mitogen-activated protein kinase 1	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL6099	biolink:ChemicalEntity	Aryl hydrocarbon receptor	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL6108	biolink:ChemicalEntity	Polyamine oxidase	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL612319	biolink:ChemicalEntity	Human papillomavirus	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL612600	biolink:ChemicalEntity	Helicobacter pylori	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL612665	biolink:ChemicalEntity	Apis mellifera	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL612899	biolink:ChemicalEntity	Drosophila melanogaster	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL613758	biolink:ChemicalEntity	Human immunodeficiency virus	EGFR_direct_ara-explanatory.json	
CHEMBL.TARGET:CHEMBL614676	biolink:ChemicalEntity	Liposome	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB04679	biolink:ChemicalEntity	Human blood group H type 1 trisaccharide	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB04988	biolink:ChemicalEntity	Ign311	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB06021	biolink:ChemicalEntity	Av-412	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB07602	biolink:ChemicalEntity	S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB11659	biolink:ChemicalEntity	Indium	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB11916	biolink:ChemicalEntity	Indium In-111	EGFR_direct_ara-explanatory.json	
DRUGBANK:DB14516	biolink:ChemicalEntity	Sodium cation	EGFR_direct_ara-arax.json	
ENSEMBL:ENST00000275493	biolink:ChemicalEntity	EGFR-201	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000342916	biolink:ChemicalEntity	EGFR-202	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000344576	biolink:ChemicalEntity	EGFR-203	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000420316	biolink:ChemicalEntity	EGFR-204	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000450046	biolink:ChemicalEntity	EGFR-205	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000454757	biolink:ChemicalEntity	EGFR-206	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000455089	biolink:ChemicalEntity	EGFR-207	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000459688	biolink:ChemicalEntity	EGFR-208	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000463948	biolink:ChemicalEntity	EGFR-209	EGFR_direct_ara-explanatory.json	
ENSEMBL:ENST00000485503	biolink:ChemicalEntity	EGFR-210	EGFR_direct_ara-explanatory.json	
ENSEMBL:LRG_304t1	biolink:ChemicalEntity	LRG_304t1	EGFR_direct_ara-explanatory.json	
FMA:12278	biolink:ChemicalEntity	Hormone	EGFR_direct_ara-explanatory.json	
FMA:264824	biolink:ChemicalEntity	Interleukin-13	EGFR_direct_ara-explanatory.json	
FMA:264825	biolink:ChemicalEntity	Interleukin-10	EGFR_direct_ara-explanatory.json	
FMA:264826	biolink:ChemicalEntity	Interleukin-9	EGFR_direct_ara-explanatory.json	
FMA:264827	biolink:ChemicalEntity	Interleukin-8	EGFR_direct_ara-explanatory.json	
FMA:264829	biolink:ChemicalEntity	Interleukin-6	EGFR_direct_ara-explanatory.json	
FMA:264832	biolink:ChemicalEntity	Interleukin-3	EGFR_direct_ara-explanatory.json	
FMA:61789	biolink:ChemicalEntity	Acetylcholine	EGFR_direct_ara-arax.json	
FMA:61799	biolink:ChemicalEntity	Norepinephrine	EGFR_direct_ara-arax.json	
FMA:62293	biolink:ChemicalEntity	Hemoglobin	EGFR_direct_ara-explanatory.json	
FMA:62338	biolink:ChemicalEntity	Troponin	EGFR_direct_ara-explanatory.json	
FMA:62343	biolink:ChemicalEntity	Calmodulin	EGFR_direct_ara-explanatory.json	
FMA:62926	biolink:ChemicalEntity	Laminin	EGFR_direct_ara-explanatory.json	
FMA:63014	biolink:ChemicalEntity	Hyaluronan	EGFR_direct_ara-arax.json	
FMA:63853	biolink:ChemicalEntity	Alpha-tubulin	EGFR_direct_ara-explanatory.json	
FMA:63891	biolink:ChemicalEntity	Collagen	EGFR_direct_ara-explanatory.json	
FMA:67095	biolink:ChemicalEntity	Ribonucleic Acid	EGFR_direct_ara-explanatory.json	
FMA:67116	biolink:ChemicalEntity	Tubulin	EGFR_direct_ara-explanatory.json	
FMA:67238	biolink:ChemicalEntity	Dopamine	EGFR_direct_ara-explanatory.json	
FMA:67245	biolink:ChemicalEntity	Serotonin	EGFR_direct_ara-explanatory.json	
FMA:67264	biolink:ChemicalEntity	Lipid	EGFR_direct_ara-explanatory.json	
FMA:67303	biolink:ChemicalEntity	Elastin	EGFR_direct_ara-explanatory.json	
FMA:74412	biolink:ChemicalEntity	Deoxyribonucleic acid	EGFR_direct_ara-arax.json	
FMA:74642	biolink:ChemicalEntity	Luteinizing hormone	EGFR_direct_ara-explanatory.json	
FMA:74644	biolink:ChemicalEntity	Melatonin	EGFR_direct_ara-explanatory.json	
FMA:81101	biolink:ChemicalEntity	Von Willebrand factor	EGFR_direct_ara-explanatory.json	
FMA:82737	biolink:ChemicalEntity	Carbohydrate	EGFR_direct_ara-explanatory.json	
FMA:82740	biolink:ChemicalEntity	Nucleotide	EGFR_direct_ara-explanatory.json	
FMA:82743	biolink:ChemicalEntity	Glucose	EGFR_direct_ara-arax.json	
FMA:82746	biolink:ChemicalEntity	Polysaccharide	EGFR_direct_ara-arax.json	
FMA:82749	biolink:ChemicalEntity	Alanine	EGFR_direct_ara-explanatory.json	
FMA:82751	biolink:ChemicalEntity	Cysteine	EGFR_direct_ara-explanatory.json	
FMA:82756	biolink:ChemicalEntity	Isoleucine	EGFR_direct_ara-explanatory.json	
FMA:82757	biolink:ChemicalEntity	Leucine	EGFR_direct_ara-explanatory.json	
FMA:82758	biolink:ChemicalEntity	Lysine	EGFR_direct_ara-explanatory.json	
FMA:82763	biolink:ChemicalEntity	Arginine	EGFR_direct_ara-explanatory.json	
FMA:82764	biolink:ChemicalEntity	Serine	EGFR_direct_ara-explanatory.json	
FMA:82765	biolink:ChemicalEntity	Threonine	EGFR_direct_ara-explanatory.json	
FMA:82767	biolink:ChemicalEntity	Tryptophan	EGFR_direct_ara-explanatory.json	
FMA:82768	biolink:ChemicalEntity	Tyrosine	EGFR_direct_ara-arax.json	
FMA:82773	biolink:ChemicalEntity	Pyrimidine	EGFR_direct_ara-explanatory.json	
FMA:82776	biolink:ChemicalEntity	Cytosine	EGFR_direct_ara-explanatory.json	
FMA:82778	biolink:ChemicalEntity	Uracil	EGFR_direct_ara-explanatory.json	
FMA:82779	biolink:ChemicalEntity	Phospholipid	EGFR_direct_ara-arax.json	
FMA:82780	biolink:ChemicalEntity	Glycolipid	EGFR_direct_ara-explanatory.json	
FMA:82785	biolink:ChemicalEntity	Lipopolysaccharide	EGFR_direct_ara-arax.json	
FMA:82814	biolink:ChemicalEntity	Glycosphingolipid	EGFR_direct_ara-explanatory.json	
FMA:82816	biolink:ChemicalEntity	Ganglioside	EGFR_direct_ara-arax.json	
FMA:82839	biolink:ChemicalEntity	Heparin	EGFR_direct_ara-arax.json	
FMA:83358	biolink:ChemicalEntity	Prolactin	EGFR_direct_ara-explanatory.json	
FMA:83359	biolink:ChemicalEntity	Follitropin	EGFR_direct_ara-explanatory.json	
FMA:83365	biolink:ChemicalEntity	Insulin	EGFR_direct_ara-explanatory.json	
FMA:83371	biolink:ChemicalEntity	Neurotensin	EGFR_direct_ara-explanatory.json	
FMA:83373	biolink:ChemicalEntity	Vasoactive intestinal peptide	EGFR_direct_ara-explanatory.json	
FMA:83375	biolink:ChemicalEntity	Androgen	EGFR_direct_ara-arax.json	
FMA:83376	biolink:ChemicalEntity	Estrogen	EGFR_direct_ara-arax.json	
FMA:84050	biolink:ChemicalEntity	Cytokine	EGFR_direct_ara-explanatory.json	
FMA:84051	biolink:ChemicalEntity	Interleukin-2	EGFR_direct_ara-explanatory.json	
FMA:85436	biolink:ChemicalEntity	Phosphatidylinositol	EGFR_direct_ara-explanatory.json	
MESH:C000607290	biolink:ChemicalEntity	Amg 595	EGFR_direct_ara-explanatory.json	
MESH:C000607291	biolink:ChemicalEntity	Mm-151	EGFR_direct_ara-explanatory.json	
MESH:C002502	biolink:ChemicalEntity	2,2'-azino-di-(3-ethylbenzothiazoline)-6-sulfonic acid	EGFR_direct_ara-explanatory.json	
MESH:C007268	biolink:ChemicalEntity	1-(2-(dodecyloxy)ethyl)pyrrolidine hydrochloride	EGFR_direct_ara-explanatory.json	
MESH:C017027	biolink:ChemicalEntity	arylox	EGFR_direct_ara-explanatory.json	
MESH:C020845	biolink:ChemicalEntity	P-2	EGFR_direct_ara-explanatory.json	
MESH:C025964	biolink:ChemicalEntity	streptolysin O	EGFR_direct_ara-explanatory.json	
MESH:C027935	biolink:ChemicalEntity	3-hydroxycholest-7-ene-14-carbaldehyde	EGFR_direct_ara-explanatory.json	
MESH:C034130	biolink:ChemicalEntity	Oralit	EGFR_direct_ara-explanatory.json	
MESH:C035859	biolink:ChemicalEntity	15-hydroxyprostaglandin dehydrogenase	EGFR_direct_ara-explanatory.json	
MESH:C038694	biolink:ChemicalEntity	dipalmitoylphosphatidylserine	EGFR_direct_ara-arax.json	
MESH:C043497	biolink:ChemicalEntity	6-pyruvoyltetrahydropterin synthase	EGFR_direct_ara-explanatory.json	
MESH:C056605	biolink:ChemicalEntity	lyso-G(M3) ganglioside	EGFR_direct_ara-explanatory.json	
MESH:C062540	biolink:ChemicalEntity	corrigendum compound	EGFR_direct_ara-explanatory.json	
MESH:C066845	biolink:ChemicalEntity	pleiotrophin	EGFR_direct_ara-explanatory.json	
MESH:C068126	biolink:ChemicalEntity	CD71 antigen	EGFR_direct_ara-explanatory.json	
MESH:C081650	biolink:ChemicalEntity	5'-O-(((2-decanoylamino-3-phenylpropyloxycarbonyl)amino)sulfonyl)uridine	EGFR_direct_ara-explanatory.json	
MESH:C083829	biolink:ChemicalEntity	tyrosyl 1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanine	EGFR_direct_ara-explanatory.json	
MESH:C094826	biolink:ChemicalEntity	thiazinotrienomycin B	EGFR_direct_ara-explanatory.json	
MESH:C103828	biolink:ChemicalEntity	titanium silicide	EGFR_direct_ara-explanatory.json	
MESH:C110763	biolink:ChemicalEntity	Mend	EGFR_direct_ara-explanatory.json	
MESH:C116917	biolink:ChemicalEntity	acylcarnitine	EGFR_direct_ara-explanatory.json	
MESH:C119717	biolink:ChemicalEntity	Ap 1510	EGFR_direct_ara-explanatory.json	
MESH:C122148	biolink:ChemicalEntity	Ono 8711	EGFR_direct_ara-explanatory.json	
MESH:C436284	biolink:ChemicalEntity	2-cyclopentyl-5-(5-isoquinolylsulfonyl)-6-nitro-1H-benzo(D)imidazole	EGFR_direct_ara-explanatory.json	
MESH:C443759	biolink:ChemicalEntity	2-methylarachidonyl-2'-fluoroethylamide	EGFR_direct_ara-explanatory.json	
MESH:C446520	biolink:ChemicalEntity	2-(2-hydroxyethylsulfanyl)-3-methyl-1,4-naphthoquinone	EGFR_direct_ara-explanatory.json	
MESH:C503131	biolink:ChemicalEntity	lipoplatin	EGFR_direct_ara-explanatory.json	
MESH:D000073893	biolink:ChemicalEntity	Sugars	EGFR_direct_ara-explanatory.json	
MESH:D000305	biolink:ChemicalEntity	Adrenal Cortex Hormones	EGFR_direct_ara-explanatory.json	
MESH:D000410	biolink:ChemicalEntity	Alanine Transaminase	EGFR_direct_ara-explanatory.json	
MESH:D000888	biolink:ChemicalEntity	Antibodies, Anti-Idiotypic	EGFR_direct_ara-explanatory.json	
MESH:D000941	biolink:ChemicalEntity	Antigens	EGFR_direct_ara-arax.json	
MESH:D000943	biolink:ChemicalEntity	Antigens, Differentiation	EGFR_direct_ara-explanatory.json	
MESH:D001141	biolink:ChemicalEntity	Aromatase	EGFR_direct_ara-explanatory.json	
MESH:D001397	biolink:ChemicalEntity	Azoxymethane	EGFR_direct_ara-explanatory.json	
MESH:D001688	biolink:ChemicalEntity	Biological Products	EGFR_direct_ara-explanatory.json	
MESH:D001786	biolink:ChemicalEntity	Blood Glucose	EGFR_direct_ara-explanatory.json	
MESH:D001806	biolink:ChemicalEntity	Blood Urea Nitrogen	EGFR_direct_ara-explanatory.json	
MESH:D002630	biolink:ChemicalEntity	Chemotactic Factors	EGFR_direct_ara-arax.json	
MESH:D003181	biolink:ChemicalEntity	Complement C4	EGFR_direct_ara-explanatory.json	
MESH:D003470	biolink:ChemicalEntity	Culture Media	EGFR_direct_ara-explanatory.json	
MESH:D004100	biolink:ChemicalEntity	Dihydroxycholecalciferols	EGFR_direct_ara-explanatory.json	
MESH:D004164	biolink:ChemicalEntity	Diphosphonates	EGFR_direct_ara-explanatory.json	
MESH:D004338	biolink:ChemicalEntity	Drug Combinations	EGFR_direct_ara-explanatory.json	
MESH:D004364	biolink:ChemicalEntity	Pharmaceutical Preparations	EGFR_direct_ara-arax.json	
MESH:D004396	biolink:ChemicalEntity	Coloring Agents	EGFR_direct_ara-explanatory.json	
MESH:D004602	biolink:ChemicalEntity	Elements	EGFR_direct_ara-explanatory.json	
MESH:D004965	biolink:ChemicalEntity	Estrogen Antagonists	EGFR_direct_ara-explanatory.json	
MESH:D005091	biolink:ChemicalEntity	Exons	EGFR_direct_ara-explanatory.json	
MESH:D005230	biolink:ChemicalEntity	Fatty Acids, Nonesterified	EGFR_direct_ara-explanatory.json	
MESH:D005456	biolink:ChemicalEntity	Fluorescent Dyes	EGFR_direct_ara-explanatory.json	
MESH:D005679	biolink:ChemicalEntity	G(M3) Ganglioside	EGFR_direct_ara-explanatory.json	
MESH:D006131	biolink:ChemicalEntity	Growth Inhibitors	EGFR_direct_ara-explanatory.json	
MESH:D006495	biolink:ChemicalEntity	Heparin, Low-Molecular-Weight	EGFR_direct_ara-explanatory.json	
MESH:D006497	biolink:ChemicalEntity	Heparitin Sulfate	EGFR_direct_ara-explanatory.json	
MESH:D007106	biolink:ChemicalEntity	Immune Sera	EGFR_direct_ara-explanatory.json	
MESH:D007155	biolink:ChemicalEntity	Immunologic Factors	EGFR_direct_ara-explanatory.json	
MESH:D007166	biolink:ChemicalEntity	Immunosuppressive Agents	EGFR_direct_ara-explanatory.json	
MESH:D007202	biolink:ChemicalEntity	Indicators and Reagents	EGFR_direct_ara-explanatory.json	
MESH:D007426	biolink:ChemicalEntity	Genes, Intracisternal A-Particle	EGFR_direct_ara-explanatory.json	
MESH:D007438	biolink:ChemicalEntity	Introns	EGFR_direct_ara-explanatory.json	
MESH:D007703	biolink:ChemicalEntity	Peptidyl-Dipeptidase A	EGFR_direct_ara-explanatory.json	
MESH:D008024	biolink:ChemicalEntity	Ligands	EGFR_direct_ara-explanatory.json	
MESH:D010168	biolink:ChemicalEntity	Palmitates	EGFR_direct_ara-explanatory.json	
MESH:D010957	biolink:ChemicalEntity	Plasmids	EGFR_direct_ara-explanatory.json	
MESH:D011333	biolink:ChemicalEntity	Pro-Opiomelanocortin	EGFR_direct_ara-explanatory.json	
MESH:D011401	biolink:ChemicalEntity	Promoter Regions, Genetic	EGFR_direct_ara-explanatory.json	
MESH:D011451	biolink:ChemicalEntity	Prostaglandin-Endoperoxide Synthases	EGFR_direct_ara-explanatory.json	
MESH:D011493	biolink:ChemicalEntity	Protein Kinase C	EGFR_direct_ara-explanatory.json	
MESH:D011868	biolink:ChemicalEntity	Radioisotopes	EGFR_direct_ara-explanatory.json	
MESH:D012045	biolink:ChemicalEntity	Regulatory Sequences, Nucleic Acid	EGFR_direct_ara-explanatory.json	
MESH:D012319	biolink:ChemicalEntity	RNA Polymerase II	EGFR_direct_ara-explanatory.json	
MESH:D012906	biolink:ChemicalEntity	Smoke	EGFR_direct_ara-explanatory.json	
MESH:D015335	biolink:ChemicalEntity	Molecular Probes	EGFR_direct_ara-explanatory.json	
MESH:D015395	biolink:ChemicalEntity	Histocompatibility Antigens Class I	EGFR_direct_ara-explanatory.json	
MESH:D016372	biolink:ChemicalEntity	RNA, Antisense	EGFR_direct_ara-arax.json	
MESH:D016376	biolink:ChemicalEntity	Oligonucleotides, Antisense	EGFR_direct_ara-arax.json	
MESH:D017077	biolink:ChemicalEntity	Culture Media, Conditioned	EGFR_direct_ara-explanatory.json	
MESH:D017319	biolink:ChemicalEntity	Photosensitizing Agents	EGFR_direct_ara-explanatory.json	
MESH:D017398	biolink:ChemicalEntity	Alternative Splicing	EGFR_direct_ara-explanatory.json	
MESH:D017671	biolink:ChemicalEntity	Platinum Compounds	EGFR_direct_ara-explanatory.json	
MESH:D018736	biolink:ChemicalEntity	DNA Adducts	EGFR_direct_ara-explanatory.json	
MESH:D018796	biolink:ChemicalEntity	Immunoconjugates	EGFR_direct_ara-explanatory.json	
MESH:D018900	biolink:ChemicalEntity	Dinucleotide Repeats	EGFR_direct_ara-arax.json	
